"","Subjects","Activities","tBodyAccMeanX","tBodyAccMeanY","tBodyAccMeanZ","tBodyAccStdX","tBodyAccStdY","tBodyAccStdZ","tGravityAccMeanX","tGravityAccMeanY","tGravityAccMeanZ","tGravityAccStdX","tGravityAccStdY","tGravityAccStdZ","tBodyAccJerkMeanX","tBodyAccJerkMeanY","tBodyAccJerkMeanZ","tBodyAccJerkStdX","tBodyAccJerkStdY","tBodyAccJerkStdZ","tBodyGyroMeanX","tBodyGyroMeanY","tBodyGyroMeanZ","tBodyGyroStdX","tBodyGyroStdY","tBodyGyroStdZ","tBodyGyroJerkMeanX","tBodyGyroJerkMeanY","tBodyGyroJerkMeanZ","tBodyGyroJerkStdX","tBodyGyroJerkStdY","tBodyGyroJerkStdZ","tBodyAccMagMean","tBodyAccMagStd","tGravityAccMagMean","tGravityAccMagStd","tBodyAccJerkMagMean","tBodyAccJerkMagStd","tBodyGyroMagMean","tBodyGyroMagStd","tBodyGyroJerkMagMean","tBodyGyroJerkMagStd","fBodyAccMeanX","fBodyAccMeanY","fBodyAccMeanZ","fBodyAccStdX","fBodyAccStdY","fBodyAccStdZ","fBodyAccJerkMeanX","fBodyAccJerkMeanY","fBodyAccJerkMeanZ","fBodyAccJerkStdX","fBodyAccJerkStdY","fBodyAccJerkStdZ","fBodyGyroMeanX","fBodyGyroMeanY","fBodyGyroMeanZ","fBodyGyroStdX","fBodyGyroStdY","fBodyGyroStdZ","fBodyAccMagMean","fBodyAccMagStd","fBodyBodyAccJerkMagMean","fBodyBodyAccJerkMagStd","fBodyBodyGyroMagMean","fBodyBodyGyroMagStd","fBodyBodyGyroJerkMagMean","fBodyBodyGyroJerkMagStd"
"141",24,"STANDING",-0.70209416884058,-0.732481077826087,-0.723180294333333,-0.718003920246377,-0.708753226884058,-0.682923271565217,-0.679303811594203,-0.681194831028985,-0.673067262202899,-0.681291394775362,-0.686790655413044,-0.690896650307246,-0.703586433115942,-0.702468094927536,-0.69261268626087,-0.684819252376812,-0.686811895521739,-0.683509280318841,-0.6699269505,-0.665890265246377,-0.658931228202899,-0.648028228347826,-0.650711956855072,-0.661883441681159,-0.670176892956522,-0.672513583913044,-0.672145240434783,-0.676800017898551,-0.689429141275362,-0.686611861072464,-0.671150555710145,-0.666252388521739,-0.668924442,-0.686668995930435,-0.680375571710145,-0.652306844536232,-0.647069420536232,-0.648094215942029,-0.633858716782609,-0.65929182315942,-0.649438112562319,-0.657200396376812,-0.654077841666667,-0.666801136971015,-0.631361064057971,-0.63503486415942,-0.624860943434783,-0.644647715175362,-0.642767458352174,-0.628598082115942,-0.634052535811594,-0.635683278217391,-0.660503347335507,-0.689393985855072,-0.69839748942029,-0.690918133152174,-0.656803704318841,-0.668020627242899,-0.689211405014493,-0.695008545855072,-0.69883487493913,-0.681872386204348,-0.67351026984058,-0.67053689642029,-0.669788206608696,-0.692434907856522
"142",24,"WALKING",-0.710901836655172,-0.667282910931035,-0.6590237265,-0.67917168687931,-0.67817755187931,-0.662209883362069,-0.71107170492931,-0.733975788810345,-0.731175430534483,-0.710756688810345,-0.714856713463793,-0.717424574931035,-0.719546348086207,-0.717754233274138,-0.69758086787931,-0.694523636724138,-0.671038538344828,-0.670612637627586,-0.661991630074138,-0.685339080768966,-0.668812159068966,-0.694505052724138,-0.684871311706897,-0.68605063362069,-0.704663647465517,-0.697185106068966,-0.699563094137931,-0.704610187465517,-0.697595299793103,-0.690043288448276,-0.690085079465517,-0.703848083706897,-0.719468341418966,-0.733755747465517,-0.726821173339655,-0.731242031862069,-0.690435732448276,-0.691162212137931,-0.678591598034483,-0.673052101137931,-0.686354776281034,-0.67188586637931,-0.656821768431034,-0.667607743586207,-0.667870050103448,-0.691501676825862,-0.693354158189655,-0.721496404144828,-0.718434420965517,-0.704799467689655,-0.704155676051724,-0.671247751431034,-0.675798826810345,-0.688546495844828,-0.674487192086207,-0.694087948206897,-0.69485369987931,-0.694880815155172,-0.699577667086207,-0.70114053862069,-0.688126940517241,-0.707815781724138,-0.711161567448276,-0.709169597381034,-0.707203049482759,-0.697174758310345
"143",24,"WALKING_DOWNSTAIRS",-0.746489397709091,-0.722833297236364,-0.719329751036364,-0.719482875181818,-0.728077431090909,-0.720676504490909,-0.7098656618,-0.720175462825818,-0.708729803127273,-0.704418281963636,-0.713104604381818,-0.714709836545455,-0.719119587018182,-0.715490933134545,-0.713148863654545,-0.716426021256364,-0.7051577604,-0.720360330272727,-0.725627768345455,-0.723562653392727,-0.725653972349091,-0.724161615309091,-0.736256481272727,-0.753004123685455,-0.758566657181818,-0.759888276745455,-0.753867575327273,-0.724992206454545,-0.723481887472727,-0.744850479781818,-0.729790524363636,-0.709237991998182,-0.701411744338909,-0.7106137376,-0.713923101058182,-0.691572420727273,-0.695912425221818,-0.695827922087273,-0.703271588143636,-0.705636318072727,-0.715565331076364,-0.724070438890909,-0.704090862181818,-0.705524160909091,-0.692238745090909,-0.693406797636364,-0.690886065345454,-0.689919479109091,-0.706089987454545,-0.731682717054545,-0.755246808363636,-0.766755028363636,-0.764494973290909,-0.751191607187273,-0.750048188527273,-0.765505983636364,-0.763487226181818,-0.757289525563636,-0.726761192381818,-0.716590029036364,-0.712997337629091,-0.717369416276364,-0.740830966181818,-0.747065949163636,-0.753675583854545,-0.763755668981818
"144",24,"WALKING_UPSTAIRS",-0.690957704050339,-0.698042187050847,-0.70126462879661,-0.703675803595763,-0.687561099938983,-0.686815780338983,-0.697194434254237,-0.687652889423729,-0.70085670600339,-0.700490264271186,-0.703306301147458,-0.697459388949152,-0.68231729890339,-0.675670940811864,-0.686325966084746,-0.66937682940678,-0.664888498862712,-0.673965930288136,-0.665717691186441,-0.664084698050847,-0.682286344711864,-0.697393781237288,-0.674193670830509,-0.660103538644068,-0.685708170649153,-0.705278176220339,-0.687504042508475,-0.719173884813559,-0.708427340576271,-0.707901691067797,-0.703186155661017,-0.683492057923729,-0.706490936932203,-0.701570447372881,-0.711693468411864,-0.717292396,-0.716283900374576,-0.699440257254237,-0.702895173271186,-0.716064453983051,-0.720580244915254,-0.706209049440678,-0.709736732338983,-0.725145412644068,-0.655082352355932,-0.659513390423729,-0.671770990220339,-0.665197402779661,-0.649701104922034,-0.666268999735593,-0.695983601725424,-0.687801656474576,-0.677063793047458,-0.665778047254237,-0.656869851355932,-0.656621414691525,-0.678104866730509,-0.675418578101695,-0.658090378559322,-0.650453433826441,-0.652945233377966,-0.652105062744068,-0.675057562508475,-0.683953293762712,-0.694549705522034,-0.67445928720339
"145",25,"LAYING",-0.666555107682192,-0.663405534660274,-0.650568911247945,-0.657154441120548,-0.652020103657534,-0.642665484189041,-0.658537559780822,-0.652346534821918,-0.663078461643836,-0.672237552687671,-0.651907171731507,-0.646204305438356,-0.662638518819178,-0.663168781328767,-0.672684019438356,-0.662455594136986,-0.679300678753425,-0.679077407123288,-0.680236595054795,-0.690583843164384,-0.683176200952055,-0.68531018949726,-0.707105038671233,-0.713643826082192,-0.696439872082192,-0.686559623219178,-0.677408580038356,-0.668601076906849,-0.690879886527123,-0.669601226246575,-0.682816017873973,-0.674262601479452,-0.671054170890411,-0.685769030165753,-0.68631822620137,-0.697764866027397,-0.674906399541096,-0.67372478330137,-0.641845936452055,-0.634907699534247,-0.642071312053425,-0.647280152726027,-0.652931075232877,-0.65994383109589,-0.664614212123288,-0.663069537710959,-0.66423549610411,-0.667347865671233,-0.673038767027397,-0.693628714671233,-0.696671706671233,-0.701179631746575,-0.703626577863014,-0.707727811917808,-0.699892603465753,-0.703292425342466,-0.695065904986301,-0.683281608143836,-0.687067002452055,-0.683034513753425,-0.701567494246575,-0.689813820767123,-0.672088597165753,-0.672172803342466,-0.664791359441096,-0.655316041616438
"146",25,"SITTING",-0.646202104478461,-0.641762975430769,-0.633487952369231,-0.631662715323077,-0.607657671446154,-0.596187759307692,-0.603202403001538,-0.625164866938462,-0.637296490063077,-0.650781458415385,-0.621958115876923,-0.621619630907692,-0.599805068469231,-0.594570936438461,-0.586336627615385,-0.583017558030769,-0.586249514384615,-0.576553940169231,-0.578167248323077,-0.576176659295385,-0.565909412911385,-0.588633086156923,-0.612514323353846,-0.622697272861538,-0.599968711076923,-0.620412567538462,-0.613877071927692,-0.618869604510769,-0.627375564615385,-0.630043768553846,-0.64670041638,-0.649313545307692,-0.665587536430769,-0.6496293854,-0.659625245615385,-0.668160262769231,-0.693691945467692,-0.694798239429231,-0.679790414321538,-0.691259918769231,-0.6731383974,-0.680810771244769,-0.686241559815385,-0.6792483998,-0.657932015661538,-0.670736658889231,-0.673972775215385,-0.675568440123077,-0.673927087261538,-0.680479066769231,-0.670916447827692,-0.660369850861538,-0.649882505584615,-0.648649949661538,-0.650143680307692,-0.644201153769231,-0.639865577093846,-0.632955606246154,-0.633167878446154,-0.653874885969231,-0.650076298215385,-0.649736314092308,-0.634714035969231,-0.630318445230769,-0.637419346107692,-0.656242253307692
"147",25,"STANDING",-0.639749535027027,-0.638484790893243,-0.646815048810811,-0.660601402810811,-0.645489202768919,-0.652443232918919,-0.648034754666216,-0.658425691635135,-0.664763196881081,-0.660216129424324,-0.638989474891892,-0.646958921594595,-0.657172739828378,-0.65205508345946,-0.669974431716216,-0.666632082189189,-0.640837114478378,-0.645408070148649,-0.630843913052297,-0.627063660868919,-0.637753149405405,-0.643722220890541,-0.630382846318919,-0.621001441554054,-0.61773391575,-0.609687032197297,-0.613190141378378,-0.616028227243243,-0.629035609974324,-0.608935111702703,-0.596500021445946,-0.605717208914865,-0.619062667810811,-0.623628549013514,-0.631950872310811,-0.62706400327027,-0.628551034398649,-0.613522164216216,-0.600033981013513,-0.620687217148649,-0.644690069832432,-0.637774322933784,-0.661202739278378,-0.661087857148649,-0.669877023621622,-0.684522699006757,-0.670019009595946,-0.654318190391892,-0.655363052981081,-0.670287082702703,-0.673314572271622,-0.695810064513513,-0.698675486910811,-0.70415220722973,-0.705276123671622,-0.705086595540541,-0.725346342013514,-0.698764994608108,-0.690031356283784,-0.700326954702703,-0.693124117662162,-0.681985890490541,-0.623511093340541,-0.649981953864865,-0.639901278594595,-0.643804634555405
"148",25,"WALKING",-0.735024232445946,-0.723426287540541,-0.727911559621622,-0.72883871272973,-0.730801997375676,-0.717973166621622,-0.7133943495,-0.719634885567568,-0.722373092810811,-0.734447482972973,-0.740327094445946,-0.752954038608108,-0.748524341297297,-0.749940081932432,-0.758224073802703,-0.749056982141892,-0.775137314140541,-0.74554600165,-0.732539047121622,-0.749321874786486,-0.726405777702703,-0.720762555821622,-0.70198720122973,-0.701335328337838,-0.708835667094595,-0.692250557445946,-0.69894529342973,-0.718263610621622,-0.710337113818919,-0.720936339094595,-0.710623515393243,-0.708584546189189,-0.724684967506757,-0.726327287635135,-0.719215149118919,-0.726735502189189,-0.713838602218919,-0.713034259675676,-0.721820216264865,-0.735503708055405,-0.746312600216216,-0.729483383635135,-0.701473226905405,-0.696810454994595,-0.687298625,-0.700688646121622,-0.713124768286487,-0.726001784472973,-0.705525068945946,-0.712854876148649,-0.720368151986487,-0.703492674321622,-0.70991634262027,-0.691981644108108,-0.698923612205405,-0.703011075310811,-0.698213505486487,-0.689983712110811,-0.679057062083243,-0.683352122959459,-0.705283726901351,-0.709980140891892,-0.712860858152703,-0.715276126662162,-0.724354477148649,-0.733889810695946
"149",25,"WALKING_DOWNSTAIRS",-0.681339050141379,-0.704583539293103,-0.713916590912069,-0.724809118839655,-0.733101929034483,-0.746283837017241,-0.723976071786207,-0.726113610517241,-0.723725206155172,-0.726824267839655,-0.723799925194828,-0.725427491905172,-0.712279952327586,-0.728998717103448,-0.735806234181035,-0.745036044413793,-0.72407695977069,-0.730856849224138,-0.73401828847069,-0.73533988112069,-0.744938218275862,-0.750260412793103,-0.73019703295,-0.733596799086207,-0.730935440896552,-0.734489178017241,-0.7317499025,-0.717363750293103,-0.703034051160345,-0.692595665844828,-0.690286059034483,-0.696728195862069,-0.702250355741379,-0.713421245055172,-0.724617506948276,-0.72738187937931,-0.712748511310345,-0.717680704724138,-0.702608057810345,-0.690024491189655,-0.676183033137931,-0.670406017655172,-0.660146011293103,-0.6647949256,-0.67973468912069,-0.670238629965517,-0.675421935913793,-0.698784124137931,-0.708379617517241,-0.703160162775862,-0.698397095,-0.695990814931034,-0.698757086517241,-0.699931075206897,-0.69541535905,-0.699077611844828,-0.713871078,-0.7235670255,-0.742081024206897,-0.722657364293103,-0.704212864594828,-0.712921889034483,-0.719388872131035,-0.714058437491379,-0.70779194102931,-0.693899264763793
"150",25,"WALKING_UPSTAIRS",-0.626261622973846,-0.624296529815385,-0.622782449107692,-0.617198391538462,-0.627777312784615,-0.620330850956923,-0.606615911923077,-0.628144817529231,-0.634014945436015,-0.658980695129231,-0.641575327553846,-0.645945231969231,-0.645638750830769,-0.627748570046154,-0.640770437584615,-0.64688878662,-0.632948125816923,-0.6174534794,-0.596568674446154,-0.603746118836462,-0.611729246316,-0.618910329034769,-0.612046950838462,-0.626858961558462,-0.628698498675385,-0.630742681046154,-0.642744985138462,-0.628896651646154,-0.615378060407692,-0.622014351061538,-0.614203946261539,-0.616867827415385,-0.60991651744,-0.60584599868,-0.635645859538462,-0.625853731584615,-0.609796030472308,-0.621180725673846,-0.619814119758462,-0.608651996764615,-0.636254659592308,-0.630061328076923,-0.607671344569231,-0.605511209256923,-0.602997474492308,-0.596390199492308,-0.592084036738462,-0.575679760769231,-0.604199402369231,-0.638866608953846,-0.609805669873846,-0.611876955830769,-0.5963192118,-0.598415782769231,-0.608099471881538,-0.592402824907692,-0.594840152584615,-0.605291165352308,-0.594762772584615,-0.588206818406154,-0.599653427292308,-0.588046839815385,-0.612626297384615,-0.6121379914,-0.589683062661538,-0.593154323189231
"151",26,"LAYING",-0.682389715935263,-0.680729417757895,-0.686839985723684,-0.685638042481579,-0.676245844644737,-0.670708848328947,-0.666026204289474,-0.678088778276316,-0.712881565496053,-0.701832323010526,-0.7026230495,-0.696383023394737,-0.692007293802632,-0.694635917710526,-0.714793337081579,-0.692305378552632,-0.713726728323684,-0.71780811175,-0.709938886602763,-0.709027726203947,-0.699686961723684,-0.690262313773684,-0.689627751723684,-0.69427645725,-0.700514907775,-0.707547366867105,-0.718725924671053,-0.715063196868421,-0.703023597521053,-0.709176313657895,-0.679790250684211,-0.680159494016842,-0.685442571381579,-0.694570135328947,-0.683037813842105,-0.686581081315789,-0.693683213289474,-0.690822338842105,-0.681034348851316,-0.679311403563158,-0.680073944842105,-0.696211627289474,-0.665658144564474,-0.660561952184211,-0.662633077934211,-0.672642974761053,-0.689453316825,-0.689220637904434,-0.684277236806579,-0.701827609144737,-0.684983597394737,-0.678925133005263,-0.676609444611842,-0.675242313921053,-0.668178890864474,-0.681515020302632,-0.679743041485526,-0.672353467526316,-0.655308868880263,-0.654874904471053,-0.673083487080263,-0.684012916710526,-0.667298565596053,-0.678024978263158,-0.669213694855263,-0.654260458473684
"152",26,"SITTING",-0.707887331160256,-0.696794943025641,-0.697046432064103,-0.709010968076923,-0.700032214352564,-0.709139414717949,-0.711205010012821,-0.701462290307692,-0.710627252307692,-0.717436678948718,-0.726176408320513,-0.739395954397436,-0.745442942678846,-0.733726238923077,-0.738590408730769,-0.750655522,-0.748893039871795,-0.736672822884615,-0.738042420217949,-0.743175578115385,-0.746783907923077,-0.766435241987179,-0.767111829820513,-0.767899202564103,-0.752762587089744,-0.759451220358974,-0.767852008188462,-0.756614105205128,-0.782463879791026,-0.74507124823718,-0.731702951192308,-0.75181470375641,-0.740063239525641,-0.730781160217949,-0.71552346924359,-0.707893921666667,-0.698489188470385,-0.695611397615385,-0.698712597365385,-0.716143141435897,-0.717663851725641,-0.728143732435897,-0.731953626782051,-0.728958286514103,-0.744629929102564,-0.748831139435897,-0.753200088333333,-0.75638771939359,-0.727145705076923,-0.732358852179487,-0.7408905375,-0.748072579220513,-0.754988214746154,-0.747814495884615,-0.723151000923077,-0.720576352307692,-0.719041478846154,-0.720667009935897,-0.728802347525641,-0.741088151155128,-0.725547117562821,-0.723809231591026,-0.724761592580769,-0.718308914691026,-0.711757983115385,-0.703144600230769
"153",26,"STANDING",-0.703701125405405,-0.713269278648649,-0.696746451783784,-0.676084006108108,-0.673899610445946,-0.675090157216216,-0.695321085202703,-0.691340666148649,-0.671822877140541,-0.683366900593243,-0.667985013621622,-0.662976051283784,-0.664176799756757,-0.658577958148649,-0.6563830315,-0.664428441527027,-0.661903481372973,-0.64256585922027,-0.654517145218919,-0.663589433608108,-0.663679979148649,-0.667368243175676,-0.641017226783784,-0.651496193386486,-0.674342444216216,-0.676593387667568,-0.680464878743243,-0.665354541378378,-0.686229730959459,-0.695762758722973,-0.692622758702703,-0.691387856837838,-0.691503184918919,-0.684464021081081,-0.717713516662162,-0.724481919294595,-0.717228256621622,-0.714375322608108,-0.691402263303378,-0.689930804486486,-0.708933549513514,-0.68965814342973,-0.701666430283784,-0.697190574527027,-0.694379707945946,-0.705750965932432,-0.701413034389189,-0.710551732109568,-0.690825886567568,-0.684367128594595,-0.66684532477027,-0.650004289783784,-0.656924328216216,-0.660129098859459,-0.668941417472973,-0.666215151325405,-0.667670530743243,-0.662177096268919,-0.677399451608108,-0.684044485648649,-0.684348996364865,-0.719220931513514,-0.712962376283784,-0.704413868148649,-0.710979380043243,-0.731222473513514
"154",26,"WALKING",-0.691398694542373,-0.662859299287627,-0.669376908474576,-0.663346878049152,-0.644729128169492,-0.662930852745763,-0.663401525254237,-0.643042138711864,-0.634745032220339,-0.635711371288136,-0.617485774733898,-0.59827754090339,-0.6075860765,-0.59819431940678,-0.602637976525424,-0.604568417711864,-0.616964358652542,-0.602828936228136,-0.605373272008475,-0.609529227837288,-0.602960126077966,-0.637683667555932,-0.625633984237288,-0.622666724547458,-0.632947649515254,-0.655165506576271,-0.656598886644068,-0.658594956783051,-0.648181688694915,-0.645059785355932,-0.649272880983051,-0.653922015152542,-0.67357869029661,-0.684870433474576,-0.666357284033898,-0.672667322159322,-0.674876751954237,-0.626590197016949,-0.645173065338983,-0.659256693355932,-0.636335487140678,-0.644377080440678,-0.628545595101695,-0.616450781779661,-0.618563581491525,-0.617491565183051,-0.615655082915254,-0.620747964535593,-0.587240206305085,-0.596834342474576,-0.606148932694915,-0.612131197152542,-0.624694468644068,-0.594145115254237,-0.610122211932203,-0.607476146050847,-0.632810120644068,-0.62439611340678,-0.661379880508475,-0.650182830254237,-0.671357345988136,-0.66755955261017,-0.667363296779661,-0.66533249338983,-0.679444151847458,-0.698849936084746
"155",26,"WALKING_DOWNSTAIRS",-0.6370768327,-0.65874796358,-0.67088401136,-0.679114598642,-0.67561506119144,-0.679467172456,-0.6841308125924,-0.69735954922,-0.6722099261,-0.6685245189,-0.6470592732,-0.653813867762,-0.672257127734,-0.6702841823,-0.65003271516,-0.65693805494,-0.6743707281,-0.6692660164,-0.68440004794,-0.70652536046,-0.6720931787,-0.679758063242,-0.71959545842,-0.686799385654,-0.69558588396,-0.69883265078,-0.673113208366,-0.654425002978,-0.6517202734,-0.640395142848,-0.610657360626,-0.62553458,-0.64029195688,-0.64109584863,-0.63620627898,-0.62773312316,-0.6479723341,-0.631830899612,-0.66681694602,-0.6725384736,-0.66434290984,-0.6305685657356,-0.63687251968,-0.645367858284,-0.66613916312,-0.68684916964,-0.65574731224,-0.66543204366,-0.65673819076,-0.66596449524,-0.6620406366,-0.6794992502,-0.69422674976,-0.6794414446,-0.71289517026,-0.67624783716,-0.652452044266,-0.65676676194,-0.63754500246,-0.64354236562,-0.62984427898,-0.6278899788,-0.61188377668,-0.6100034276,-0.60319605148,-0.6068534054
"156",26,"WALKING_UPSTAIRS",-0.675993264254545,-0.688406026127273,-0.673818965016364,-0.671344687290909,-0.668778040652727,-0.7139843332,-0.713063394581818,-0.714135196436364,-0.692486015018182,-0.689593410289091,-0.691663812327273,-0.714830594781818,-0.7136235098,-0.6996005936,-0.672731046449091,-0.667264199167273,-0.638763720490909,-0.642496585527273,-0.658978769901818,-0.654011514463636,-0.648233042478182,-0.660706723472727,-0.640422387218182,-0.620319865127273,-0.623393205872727,-0.628090217781818,-0.644637839334545,-0.635519404785455,-0.642626751690909,-0.623451472663636,-0.653062608854545,-0.660502527196364,-0.651488495763636,-0.663891161127273,-0.658828481945455,-0.670100145109091,-0.667285581472727,-0.678561799963636,-0.662295743745455,-0.668827134927273,-0.684825137563636,-0.683158720070909,-0.702566344441818,-0.726175400254545,-0.717426190927273,-0.697593718181818,-0.686208567127273,-0.690828914581818,-0.735671065381818,-0.713895173509091,-0.716777256745455,-0.731938874890909,-0.714924381454545,-0.714105738963636,-0.715176261890909,-0.691165347983636,-0.719185307990909,-0.720937816636364,-0.728323058238182,-0.711560778036364,-0.677178873472727,-0.683295062672727,-0.670921560952727,-0.678099192272727,-0.692350762690909,-0.693627951009091
"157",27,"LAYING",-0.748809170608108,-0.711872609189189,-0.742026069054054,-0.726387704554054,-0.733720363364865,-0.728498220540541,-0.714561408918919,-0.709109310810811,-0.71467562769054,-0.715348397108108,-0.713802326013514,-0.713715298595946,-0.730964561181081,-0.744541347837838,-0.761118513918919,-0.744904873378378,-0.705901066621622,-0.720976781797297,-0.737760419862162,-0.725744058391892,-0.711788924013513,-0.739124289135135,-0.731666859837838,-0.718318370675676,-0.717334715385135,-0.727213952121622,-0.720843879793919,-0.722806908648649,-0.724542417297297,-0.717539768378378,-0.726433115945946,-0.727043454391892,-0.700772946905405,-0.699985659621622,-0.734757578797297,-0.717271479324324,-0.728158897797297,-0.746620757027027,-0.738501983364865,-0.731161085094595,-0.728299001445946,-0.725008722175676,-0.712154295391892,-0.716638404486487,-0.741498471081081,-0.751066433175676,-0.733215785135135,-0.736103876121622,-0.740605306837838,-0.712272067382432,-0.730900543364865,-0.743287426324324,-0.726767014418919,-0.731091777689189,-0.736345036756757,-0.714282351108108,-0.731863490945946,-0.745987619964865,-0.723860923554054,-0.742345042918919,-0.727959093067568,-0.735094045522973,-0.745822085581081,-0.751527860554054,-0.745791478486487,-0.743919122445946
"158",27,"SITTING",-0.654852843105714,-0.6690884732,-0.674089823742857,-0.669718220114286,-0.6633107144,-0.6570546205,-0.664703394557143,-0.668479630371429,-0.646872648628571,-0.643787086142857,-0.649335749042857,-0.654708988942857,-0.6523022423,-0.657397917885714,-0.662777867457143,-0.657416205157143,-0.676452852371429,-0.673791711771429,-0.657454390664286,-0.668479205114286,-0.669022938314286,-0.662075925504286,-0.646869267871429,-0.641174113871429,-0.646351862728571,-0.6443012574,-0.655046810971429,-0.652149208427143,-0.663784059468571,-0.668566681554286,-0.665775384771429,-0.666604572042857,-0.664904662514286,-0.684386274785714,-0.683704310628571,-0.694997986714286,-0.684525546928571,-0.671105781671429,-0.684185499204286,-0.688748486957143,-0.692056155671429,-0.671414797042857,-0.659420478744286,-0.667516403514286,-0.6790898703,-0.674656203942857,-0.65929175018,-0.671044533714286,-0.661367862542857,-0.660619830457143,-0.669408359585714,-0.665997295114286,-0.647692119628571,-0.658388073757143,-0.646861075471429,-0.6419768089,-0.645911377042857,-0.654088832842857,-0.684998688914286,-0.6875815003,-0.673321396457143,-0.660392245971429,-0.658468840757143,-0.665821940071429,-0.683662989142857,-0.670831350814286
"159",27,"STANDING",-0.6792608134125,-0.67299854529625,-0.65737552017125,-0.657056740965,-0.67637444205,-0.67064615242125,-0.658921589825,-0.6606838272625,-0.65908122099375,-0.6588020418125,-0.6624452325125,-0.6494534419375,-0.6434736075875,-0.6358129221775,-0.6396657414625,-0.6402487182875,-0.6500664537225,-0.6643077488125,-0.66382435535,-0.66470972905,-0.67974998672375,-0.6779653905,-0.665886438675,-0.6883762857125,-0.6894152462725,-0.6944978846375,-0.70873300555,-0.6880450366,-0.69884883292625,-0.7111051507375,-0.7190272597125,-0.70429335395,-0.6775777879875,-0.6997770317375,-0.69555171375,-0.6960792316875,-0.6990776665,-0.70440816325,-0.7084077480625,-0.7035880462,-0.7147298214625,-0.6978047287125,-0.6766985972125,-0.688794836575,-0.68935142366,-0.689261703225,-0.665510293775,-0.678738786325,-0.67703467917125,-0.67378970733625,-0.67697114205,-0.6562694086925,-0.65320353055,-0.6725482656875,-0.67549374055375,-0.68140093045,-0.6866944662875,-0.6956327339,-0.6778273197,-0.6834032522,-0.67948161885,-0.683149420995,-0.69162459754875,-0.6894071690625,-0.70103221723,-0.69888414875775
"160",27,"WALKING",-0.789171063824561,-0.757627949859649,-0.769910642350877,-0.775814243259649,-0.793823633929825,-0.775698230122807,-0.750341415649123,-0.751413111087719,-0.750530248719298,-0.740506776719298,-0.742798816842105,-0.750875874210526,-0.739064736157895,-0.745735209182456,-0.748928284824561,-0.749735653266667,-0.748543590175439,-0.765743782591228,-0.771728363859649,-0.768956738245614,-0.75160126654386,-0.75932534122807,-0.76360637245614,-0.776627271385965,-0.774678637368421,-0.767965632631579,-0.741373142052632,-0.729749669350877,-0.716839308105263,-0.730787709238596,-0.746772583508772,-0.749010738107018,-0.74409146245614,-0.738628806315789,-0.729254034842105,-0.719055163245614,-0.712701725105263,-0.68818913245614,-0.690993069196491,-0.684175344122807,-0.679467640877193,-0.672078249035088,-0.684622275438596,-0.698980529964912,-0.707425092877193,-0.716782828052632,-0.712348915578947,-0.738785004403509,-0.740727403701754,-0.736871147824561,-0.738719893157895,-0.739179022877193,-0.74825186722807,-0.747193039824561,-0.744425866192982,-0.736998029245614,-0.740258642263158,-0.731000324363158,-0.722788152614035,-0.713611613614035,-0.751973568265965,-0.740024968847368,-0.753709118877193,-0.747921026491228,-0.744224159298246,-0.746835675964912
"161",27,"WALKING_DOWNSTAIRS",-0.694590594318182,-0.693595424090909,-0.665382150181818,-0.682970754454545,-0.678336082227273,-0.666534554772727,-0.657986093636364,-0.6619728875,-0.672663302409091,-0.67384968,-0.685275292954545,-0.682385315,-0.688535435227273,-0.685295970272727,-0.670313361613636,-0.667140668720227,-0.668642920890909,-0.677705172090909,-0.656167638545455,-0.679860022431818,-0.683907193272727,-0.683824953209091,-0.654267604568182,-0.644588506318182,-0.659181056902727,-0.659774557522727,-0.656169298159091,-0.650863376863636,-0.667296528590909,-0.696213663613636,-0.660188307272727,-0.671373182659091,-0.696152491647727,-0.681606738886364,-0.669363688909091,-0.686667200454545,-0.714051312045455,-0.708164907318182,-0.718621348181818,-0.729444053636364,-0.735587777045455,-0.717620868636364,-0.739969256363636,-0.738614910359091,-0.737481506590909,-0.744417484090909,-0.739718910227273,-0.740581053863636,-0.748869013636364,-0.754021971136364,-0.74051404,-0.75078455625,-0.762095608409091,-0.726311995886364,-0.732214217204545,-0.756598039795455,-0.728482344886364,-0.733989995681818,-0.735921218181818,-0.760213801590909,-0.739034740454545,-0.714144710909091,-0.713351388659091,-0.706756812136364,-0.71784297875,-0.724154179772727
